Calling PickFoodCalling CalcBlobCentersCleanInterior: i=0, j=1
CleanInterior: i=19, j=41
CleanInterior: i=19, j=42
CleanInterior: i=20, j=0
CleanInterior: i=20, j=1
CleanInterior: i=20, j=2
CleanInterior: i=20, j=3
CleanInterior: i=20, j=4
CleanInterior: i=20, j=5
CleanInterior: i=20, j=6
CleanInterior: i=20, j=7
CleanInterior: i=20, j=8
CleanInterior: i=20, j=9
CleanInterior: i=20, j=10
CleanInterior: i=20, j=11
CleanInterior: i=20, j=12
CleanInterior: i=20, j=13
CleanInterior: i=20, j=14
CleanInterior: i=20, j=15
CleanInterior: i=20, j=16
CleanInterior: i=20, j=17
CleanInterior: i=20, j=18
CleanInterior: i=20, j=19
CleanInterior: i=20, j=21
CleanInterior: i=20, j=22
CleanInterior: i=20, j=23
CleanInterior: i=20, j=24
CleanInterior: i=20, j=25
CleanInterior: i=20, j=26
CleanInterior: i=20, j=27
CleanInterior: i=20, j=28
CleanInterior: i=20, j=29
CleanInterior: i=20, j=30
CleanInterior: i=20, j=31
CleanInterior: i=20, j=32
CleanInterior: i=20, j=33
CleanInterior: i=20, j=34
CleanInterior: i=20, j=35
CleanInterior: i=20, j=36
CleanInterior: i=20, j=37
CleanInterior: i=20, j=38
CleanInterior: i=20, j=39
CleanInterior: i=20, j=40
CleanInterior: i=20, j=41
CleanInterior: i=20, j=42
CleanInterior: i=21, j=0
CleanInterior: i=21, j=1
CleanInterior: i=21, j=2
CleanInterior: i=21, j=3
CleanInterior: i=21, j=4
CleanInterior: i=21, j=5
CleanInterior: i=21, j=6
CleanInterior: i=21, j=7
CleanInterior: i=21, j=8
CleanInterior: i=21, j=9
CleanInterior: i=21, j=10
CleanInterior: i=21, j=11
CleanInterior: i=21, j=12
CleanInterior: i=21, j=13
CleanInterior: i=21, j=14
CleanInterior: i=21, j=15
CleanInterior: i=21, j=16
CleanInterior: i=21, j=17
CleanInterior: i=21, j=18
CleanInterior: i=21, j=19
CleanInterior: i=21, j=20
CleanInterior: i=21, j=22
CleanInterior: i=21, j=23
CleanInterior: i=21, j=24
CleanInterior: i=21, j=25
CleanInterior: i=21, j=26
CleanInterior: i=21, j=27
CleanInterior: i=21, j=28
CleanInterior: i=21, j=29
CleanInterior: i=21, j=30
CleanInterior: i=21, j=31
CleanInterior: i=21, j=32
CleanInterior: i=21, j=33
CleanInterior: i=21, j=34
CleanInterior: i=21, j=35
CleanInterior: i=21, j=36
CleanInterior: i=21, j=37
CleanInterior: i=21, j=38
CleanInterior: i=21, j=39
CleanInterior: i=21, j=40
CleanInterior: i=21, j=41
CleanInterior: i=21, j=42
CleanInterior: i=22, j=0
CleanInterior: i=22, j=1
CleanInterior: i=22, j=2
CleanInterior: i=22, j=3
CleanInterior: i=22, j=4
CleanInterior: i=22, j=5
CleanInterior: i=22, j=6
CleanInterior: i=22, j=7
CleanInterior: i=22, j=8
CleanInterior: i=22, j=9
CleanInterior: i=22, j=10
CleanInterior: i=22, j=11
CleanInterior: i=22, j=12
CleanInterior: i=22, j=13
CleanInterior: i=22, j=14
CleanInterior: i=22, j=15
CleanInterior: i=22, j=16
CleanInterior: i=22, j=17
CleanInterior: i=22, j=18
CleanInterior: i=22, j=19
CleanInterior: i=22, j=20
CleanInterior: i=22, j=21
CleanInterior: i=22, j=23
CleanInterior: i=22, j=24
CleanInterior: i=22, j=25
CleanInterior: i=22, j=26
CleanInterior: i=22, j=27
CleanInterior: i=22, j=28
CleanInterior: i=22, j=29
CleanInterior: i=22, j=30
CleanInterior: i=22, j=31
CleanInterior: i=22, j=32
CleanInterior: i=22, j=33
CleanInterior: i=22, j=34
CleanInterior: i=22, j=35
CleanInterior: i=22, j=36
CleanInterior: i=22, j=37
CleanInterior: i=22, j=38
CleanInterior: i=22, j=39
CleanInterior: i=22, j=40
CleanInterior: i=22, j=41
CleanInterior: i=22, j=42
CleanInterior: i=23, j=0
CleanInterior: i=23, j=1
CleanInterior: i=23, j=2
CleanInterior: i=23, j=3
CleanInterior: i=23, j=4
CleanInterior: i=23, j=5
CleanInterior: i=23, j=6
CleanInterior: i=23, j=7
CleanInterior: i=23, j=8
CleanInterior: i=23, j=9
CleanInterior: i=23, j=10
CleanInterior: i=23, j=11
CleanInterior: i=23, j=12
CleanInterior: i=23, j=13
CleanInterior: i=23, j=14
CleanInterior: i=23, j=15
CleanInterior: i=23, j=16
CleanInterior: i=23, j=17
CleanInterior: i=23, j=18
CleanInterior: i=23, j=19
CleanInterior: i=23, j=20
CleanInterior: i=23, j=21
CleanInterior: i=23, j=22
CleanInterior: i=23, j=24
CleanInterior: i=23, j=25
CleanInterior: i=23, j=26
CleanInterior: i=23, j=27
CleanInterior: i=23, j=28
CleanInterior: i=23, j=29
CleanInterior: i=23, j=30
CleanInterior: i=23, j=31
CleanInterior: i=23, j=32
CleanInterior: i=23, j=33
CleanInterior: i=23, j=34
CleanInterior: i=23, j=35
CleanInterior: i=23, j=36
CleanInterior: i=23, j=37
CleanInterior: i=23, j=38
CleanInterior: i=23, j=39
CleanInterior: i=23, j=40
CleanInterior: i=23, j=41
CleanInterior: i=23, j=42
CleanInterior: i=24, j=0
CleanInterior: i=24, j=1
CleanInterior: i=24, j=2
CleanInterior: i=24, j=3
CleanInterior: i=24, j=4
CleanInterior: i=24, j=5
CleanInterior: i=24, j=6
CleanInterior: i=24, j=7
CleanInterior: i=24, j=8
CleanInterior: i=24, j=9
CleanInterior: i=24, j=10
CleanInterior: i=24, j=11
CleanInterior: i=24, j=12
CleanInterior: i=24, j=13
CleanInterior: i=24, j=14
CleanInterior: i=24, j=15
CleanInterior: i=24, j=16
CleanInterior: i=24, j=17
CleanInterior: i=24, j=18
CleanInterior: i=24, j=19
CleanInterior: i=24, j=20
CleanInterior: i=24, j=21
CleanInterior: i=24, j=22
CleanInterior: i=24, j=23
CleanInterior: i=24, j=25
CleanInterior: i=24, j=26
CleanInterior: i=24, j=27
CleanInterior: i=24, j=28
CleanInterior: i=24, j=29
CleanInterior: i=24, j=30
CleanInterior: i=24, j=31
CleanInterior: i=24, j=32
CleanInterior: i=24, j=33
CleanInterior: i=24, j=34
CleanInterior: i=24, j=35
CleanInterior: i=24, j=36
CleanInterior: i=24, j=37
CleanInterior: i=24, j=38
CleanInterior: i=24, j=39
CleanInterior: i=24, j=40
CleanInterior: i=24, j=41
CleanInterior: i=24, j=42
CleanInterior: i=25, j=0
CleanInterior: i=25, j=1
CleanInterior: i=25, j=2
CleanInterior: i=25, j=3
CleanInterior: i=25, j=4
CleanInterior: i=25, j=5
CleanInterior: i=25, j=6
CleanInterior: i=25, j=7
CleanInterior: i=25, j=8
CleanInterior: i=25, j=9
CleanInterior: i=25, j=10
CleanInterior: i=25, j=11
CleanInterior: i=25, j=12
CleanInterior: i=25, j=13
CleanInterior: i=25, j=14
CleanInterior: i=25, j=15
CleanInterior: i=25, j=16
CleanInterior: i=25, j=17
CleanInterior: i=25, j=18
CleanInterior: i=25, j=19
CleanInterior: i=25, j=20
CleanInterior: i=25, j=21
CleanInterior: i=25, j=22
CleanInterior: i=25, j=23
CleanInterior: i=25, j=24
CleanInterior: i=25, j=26
CleanInterior: i=25, j=27
CleanInterior: i=25, j=28
CleanInterior: i=25, j=29
CleanInterior: i=25, j=30
CleanInterior: i=25, j=31
CleanInterior: i=25, j=32
CleanInterior: i=25, j=33
CleanInterior: i=25, j=34
CleanInterior: i=25, j=35
CleanInterior: i=25, j=36
CleanInterior: i=25, j=37
CleanInterior: i=25, j=38
CleanInterior: i=25, j=39
CleanInterior: i=25, j=40
CleanInterior: i=25, j=41
CleanInterior: i=25, j=42
CleanInterior: i=26, j=0
CleanInterior: i=26, j=1
CleanInterior: i=26, j=2
CleanInterior: i=26, j=3
CleanInterior: i=26, j=4
CleanInterior: i=26, j=5
CleanInterior: i=26, j=6
CleanInterior: i=26, j=7
CleanInterior: i=26, j=8
CleanInterior: i=26, j=9
CleanInterior: i=26, j=10
CleanInterior: i=26, j=11
CleanInterior: i=26, j=12
CleanInterior: i=26, j=13
CleanInterior: i=26, j=14
CleanInterior: i=26, j=15
CleanInterior: i=26, j=16
CleanInterior: i=26, j=17
CleanInterior: i=26, j=18
CleanInterior: i=26, j=19
CleanInterior: i=26, j=20
CleanInterior: i=26, j=21
CleanInterior: i=26, j=22
CleanInterior: i=26, j=23
CleanInterior: i=26, j=24
CleanInterior: i=26, j=25
CleanInterior: i=26, j=27
CleanInterior: i=26, j=28
CleanInterior: i=26, j=29
CleanInterior: i=26, j=30
CleanInterior: i=26, j=31
CleanInterior: i=26, j=32
CleanInterior: i=26, j=33
CleanInterior: i=26, j=34
CleanInterior: i=26, j=35
CleanInterior: i=26, j=36
CleanInterior: i=26, j=37
CleanInterior: i=26, j=38
CleanInterior: i=26, j=39
CleanInterior: i=26, j=40
CleanInterior: i=26, j=41
CleanInterior: i=26, j=42
REMOVED: j=1, ConnectedColor:120,94,221, XY:985,490
REMOVED: j=1, ConnectedColor:120,94,221, XY:987,490
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,491
REMOVED: j=1, ConnectedColor:120,94,221, XY:988,491
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,492
REMOVED: j=1, ConnectedColor:120,94,221, XY:995,492
REMOVED: j=1, ConnectedColor:120,94,221, XY:813,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:815,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:816,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:820,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:992,493
REMOVED: j=1, ConnectedColor:120,94,221, XY:811,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:821,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:835,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:838,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:853,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:857,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:860,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:863,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:995,494
REMOVED: j=1, ConnectedColor:120,94,221, XY:811,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:824,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:832,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:839,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:852,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:854,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:854,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:858,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:859,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:864,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:908,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:916,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:996,495
REMOVED: j=1, ConnectedColor:120,94,221, XY:810,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:825,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:831,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:840,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:853,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:876,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:879,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:916,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:999,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:1002,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:1006,496
REMOVED: j=1, ConnectedColor:120,94,221, XY:810,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:916,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:926,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:931,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:1003,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:1004,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:1007,497
REMOVED: j=1, ConnectedColor:120,94,221, XY:810,498
REMOVED: j=1, ConnectedColor:120,94,221, XY:935,498
REMOVED: j=1, ConnectedColor:120,94,221, XY:980,498
REMOVED: j=1, ConnectedColor:120,94,221, XY:1008,498
REMOVED: j=1, ConnectedColor:120,94,221, XY:810,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:937,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:971,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:1010,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:1016,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:1034,499
REMOVED: j=1, ConnectedColor:120,94,221, XY:810,500
REMOVED: j=1, ConnectedColor:120,94,221, XY:1011,500
REMOVED: j=1, ConnectedColor:120,94,221, XY:1015,500
REMOVED: j=1, ConnectedColor:120,94,221, XY:1035,500
REMOVED: j=1, ConnectedColor:120,94,221, XY:811,501
REMOVED: j=1, ConnectedColor:120,94,221, XY:1011,501
REMOVED: j=1, ConnectedColor:120,94,221, XY:1014,501
REMOVED: j=1, ConnectedColor:120,94,221, XY:1036,501
REMOVED: j=1, ConnectedColor:120,94,221, XY:811,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:1037,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:1047,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:1049,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:1059,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,502
REMOVED: j=1, ConnectedColor:120,94,221, XY:811,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:1039,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:1046,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:1053,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:1059,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,503
REMOVED: j=1, ConnectedColor:120,94,221, XY:808,504
REMOVED: j=1, ConnectedColor:120,94,221, XY:1040,504
REMOVED: j=1, ConnectedColor:120,94,221, XY:1045,504
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,504
REMOVED: j=1, ConnectedColor:120,94,221, XY:808,505
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,505
REMOVED: j=1, ConnectedColor:120,94,221, XY:807,506
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,506
REMOVED: j=1, ConnectedColor:120,94,221, XY:806,507
REMOVED: j=1, ConnectedColor:120,94,221, XY:1064,507
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,507
REMOVED: j=1, ConnectedColor:120,94,221, XY:1068,507
REMOVED: j=1, ConnectedColor:120,94,221, XY:806,508
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,508
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,508
REMOVED: j=1, ConnectedColor:120,94,221, XY:1069,508
REMOVED: j=1, ConnectedColor:120,94,221, XY:805,509
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,509
REMOVED: j=1, ConnectedColor:120,94,221, XY:1067,509
REMOVED: j=1, ConnectedColor:120,94,221, XY:1069,509
REMOVED: j=1, ConnectedColor:120,94,221, XY:798,510
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,510
REMOVED: j=1, ConnectedColor:120,94,221, XY:1067,510
REMOVED: j=1, ConnectedColor:120,94,221, XY:1069,510
REMOVED: j=1, ConnectedColor:120,94,221, XY:797,511
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,511
REMOVED: j=1, ConnectedColor:120,94,221, XY:1067,511
REMOVED: j=1, ConnectedColor:120,94,221, XY:1069,511
REMOVED: j=1, ConnectedColor:120,94,221, XY:796,512
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,512
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,512
REMOVED: j=1, ConnectedColor:120,94,221, XY:1070,512
REMOVED: j=1, ConnectedColor:120,94,221, XY:787,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:789,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:795,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,513
REMOVED: j=1, ConnectedColor:120,94,221, XY:787,514
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,514
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,514
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,514
REMOVED: j=1, ConnectedColor:120,94,221, XY:757,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:762,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:764,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:786,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:1066,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,515
REMOVED: j=1, ConnectedColor:120,94,221, XY:756,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:763,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:763,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:785,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,516
REMOVED: j=1, ConnectedColor:120,94,221, XY:755,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:773,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:1065,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,517
REMOVED: j=1, ConnectedColor:120,94,221, XY:751,518
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,518
REMOVED: j=1, ConnectedColor:120,94,221, XY:773,518
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,518
REMOVED: j=1, ConnectedColor:120,94,221, XY:751,519
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,519
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,519
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,519
REMOVED: j=1, ConnectedColor:120,94,221, XY:751,520
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,520
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,520
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,520
REMOVED: j=1, ConnectedColor:120,94,221, XY:752,521
REMOVED: j=1, ConnectedColor:120,94,221, XY:772,521
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,521
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,521
REMOVED: j=1, ConnectedColor:120,94,221, XY:753,522
REMOVED: j=1, ConnectedColor:120,94,221, XY:773,522
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,522
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,522
REMOVED: j=1, ConnectedColor:120,94,221, XY:754,523
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,523
REMOVED: j=1, ConnectedColor:120,94,221, XY:754,524
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,524
REMOVED: j=1, ConnectedColor:120,94,221, XY:754,525
REMOVED: j=1, ConnectedColor:120,94,221, XY:761,525
REMOVED: j=1, ConnectedColor:120,94,221, XY:765,525
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,525
REMOVED: j=1, ConnectedColor:120,94,221, XY:754,526
REMOVED: j=1, ConnectedColor:120,94,221, XY:760,526
REMOVED: j=1, ConnectedColor:120,94,221, XY:765,526
REMOVED: j=1, ConnectedColor:120,94,221, XY:1072,526
REMOVED: j=1, ConnectedColor:120,94,221, XY:769,527
REMOVED: j=1, ConnectedColor:120,94,221, XY:1071,527
REMOVED: j=1, ConnectedColor:120,94,221, XY:769,528
REMOVED: j=1, ConnectedColor:120,94,221, XY:1070,528
REMOVED: j=1, ConnectedColor:120,94,221, XY:770,529
REMOVED: j=1, ConnectedColor:120,94,221, XY:1069,529
REMOVED: j=1, ConnectedColor:120,94,221, XY:771,530
REMOVED: j=1, ConnectedColor:120,94,221, XY:1068,530
REMOVED: j=1, ConnectedColor:120,94,221, XY:772,531
REMOVED: j=1, ConnectedColor:120,94,221, XY:1062,531
REMOVED: j=1, ConnectedColor:120,94,221, XY:1062,531
REMOVED: j=1, ConnectedColor:120,94,221, XY:1064,531
REMOVED: j=1, ConnectedColor:120,94,221, XY:772,532
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,532
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,532
REMOVED: j=1, ConnectedColor:120,94,221, XY:1063,532
REMOVED: j=1, ConnectedColor:120,94,221, XY:771,533
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,533
REMOVED: j=1, ConnectedColor:120,94,221, XY:771,534
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,534
REMOVED: j=1, ConnectedColor:120,94,221, XY:771,535
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,535
REMOVED: j=1, ConnectedColor:120,94,221, XY:772,536
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,536
REMOVED: j=1, ConnectedColor:120,94,221, XY:772,537
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,537
REMOVED: j=1, ConnectedColor:120,94,221, XY:773,538
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,538
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,539
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,539
REMOVED: j=1, ConnectedColor:120,94,221, XY:774,540
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,540
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,541
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,541
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,542
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,542
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,543
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,543
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,544
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,544
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,545
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,545
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,546
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,546
REMOVED: j=1, ConnectedColor:120,94,221, XY:775,547
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,547
REMOVED: j=1, ConnectedColor:120,94,221, XY:776,548
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,548
REMOVED: j=1, ConnectedColor:120,94,221, XY:777,549
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,549
REMOVED: j=1, ConnectedColor:120,94,221, XY:777,550
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,550
REMOVED: j=1, ConnectedColor:120,94,221, XY:777,551
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,551
REMOVED: j=1, ConnectedColor:120,94,221, XY:776,552
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,552
REMOVED: j=1, ConnectedColor:120,94,221, XY:776,553
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,553
REMOVED: j=1, ConnectedColor:120,94,221, XY:776,554
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,554
REMOVED: j=0, ConnectedColor:151,99,26, XY:694,555
REMOVED: j=0, ConnectedColor:151,99,26, XY:701,555
REMOVED: j=1, ConnectedColor:120,94,221, XY:777,555
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,555
REMOVED: j=0, ConnectedColor:151,99,26, XY:668,556
REMOVED: j=0, ConnectedColor:151,99,26, XY:670,556
REMOVED: j=0, ConnectedColor:151,99,26, XY:694,556
REMOVED: j=0, ConnectedColor:151,99,26, XY:701,556
REMOVED: j=1, ConnectedColor:120,94,221, XY:778,556
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,556
REMOVED: j=0, ConnectedColor:151,99,26, XY:668,557
REMOVED: j=0, ConnectedColor:151,99,26, XY:670,557
REMOVED: j=0, ConnectedColor:151,99,26, XY:694,557
REMOVED: j=0, ConnectedColor:151,99,26, XY:701,557
REMOVED: j=1, ConnectedColor:120,94,221, XY:779,557
REMOVED: j=1, ConnectedColor:120,94,221, XY:782,557
REMOVED: j=1, ConnectedColor:120,94,221, XY:783,557
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,557
REMOVED: j=0, ConnectedColor:151,99,26, XY:668,558
REMOVED: j=0, ConnectedColor:151,99,26, XY:672,558
REMOVED: j=0, ConnectedColor:151,99,26, XY:694,558
REMOVED: j=0, ConnectedColor:151,99,26, XY:703,558
REMOVED: j=1, ConnectedColor:120,94,221, XY:784,558
REMOVED: j=1, ConnectedColor:120,94,221, XY:1061,558
REMOVED: j=0, ConnectedColor:151,99,26, XY:671,559
REMOVED: j=0, ConnectedColor:151,99,26, XY:675,559
REMOVED: j=0, ConnectedColor:151,99,26, XY:694,559
REMOVED: j=0, ConnectedColor:151,99,26, XY:702,559
